-28.7912,-3638.02,372.801,23.3,36.9446,23.3,7182.85,23.3,7182.85,3638.13
-29.0201,-3657.95,369.178,23.4,36.2896,23.4,7214.13,23.4,7214.13,3658.07
-29.2481,-3677.74,365.62,23.5,35.6553,23.5,7245.09,23.5,7245.09,3677.85
-29.4752,-3697.37,362.125,23.6,35.041,23.6,7275.72,23.6,7275.72,3697.49
-29.7014,-3716.87,358.692,23.7,34.4457,23.7,7306.03,23.7,7306.03,3716.99
-29.9267,-3736.23,355.318,23.8,33.8688,23.8,7336.02,23.8,7336.02,3736.35
-30.1512,-3755.45,352.002,23.9,33.3093,23.9,7365.71,23.9,7365.71,3755.57
-30.3748,-3774.53,348.742,24,32.7668,24,7395.09,24,7395.09,3774.66
-30.5976,-3793.49,345.537,24.1,32.2403,24.1,7424.17,24.1,7424.17,3793.61
-30.8197,-3812.31,342.384,24.2,31.7295,24.2,7452.95,24.2,7452.95,3812.44
-31.0409,-3831.01,339.282,24.3,31.2335,24.3,7481.45,24.3,7481.45,3831.14
-31.2614,-3849.59,336.231,24.4,30.7519,24.4,7509.65,24.4,7509.65,3849.71
-31.4812,-3868.04,333.227,24.5,30.2842,24.5,7537.58,24.5,7537.58,3868.17
-31.7002,-3886.38,330.271,24.6,29.8297,24.6,7565.22,24.6,7565.22,3886.51
-31.9186,-3904.59,327.361,24.7,29.388,24.7,7592.59,24.7,7592.59,3904.72
-32.1362,-3922.7,324.495,24.8,28.9586,24.8,7619.7,24.8,7619.7,3922.83
-32.3532,-3940.69,321.673,24.9,28.541,24.9,7646.53,24.9,7646.53,3940.82
-32.5695,-3958.56,318.893,25,28.1349,25,7673.1,25,7673.1,3958.7
-32.7852,-3976.33,316.154,25.1,27.7399,25.1,7699.41,25.1,7699.41,3976.47
-33.0002,-3994,313.455,25.2,27.3554,25.2,7725.47,25.2,7725.47,3994.13
-33.2146,-4011.56,310.795,25.3,26.9812,25.3,7751.27,25.3,7751.27,4011.69
-33.4284,-4029.01,308.173,25.4,26.6169,25.4,7776.83,25.4,7776.83,4029.15
-33.6416,-4046.37,305.588,25.5,26.2621,25.5,7802.13,25.5,7802.13,4046.51
-33.8542,-4063.62,303.039,25.6,25.9166,25.6,7827.2,25.6,7827.2,4063.76
-34.0663,-4080.78,300.526,25.7,25.58,25.7,7852.02,25.7,7852.02,4080.92
-34.2778,-4097.84,298.046,25.8,25.252,25.8,7876.61,25.8,7876.61,4097.98
-34.4888,-4114.8,295.601,25.9,24.9323,25.9,7900.97,25.9,7900.97,4114.95
-34.6992,-4131.68,293.188,26,24.6206,26,7925.09,26,7925.09,4131.82
-34.9091,-4148.46,290.807,26.1,24.3167,26.1,7948.98,26.1,7948.98,4148.61
-35.1185,-4165.15,288.458,26.2,24.0204,26.2,7972.65,26.2,7972.65,4165.3
-35.3274,-4181.75,286.139,26.3,23.7313,26.3,7996.09,26.3,7996.09,4181.9
-35.5358,-4198.27,283.849,26.4,23.4493,26.4,8019.32,26.4,8019.32,4198.42
-35.7438,-4214.7,281.589,26.5,23.1741,26.5,8042.32,26.5,8042.32,4214.85
-35.9512,-4231.05,279.357,26.6,22.9055,26.6,8065.11,26.6,8065.11,4231.2
-36.1582,-4247.31,277.153,26.7,22.6434,26.7,8087.69,26.7,8087.69,4247.47
-36.3648,-4263.49,274.977,26.8,22.3874,26.8,8110.05,26.8,8110.05,4263.65
-36.5709,-4279.59,272.826,26.9,22.1375,26.9,8132.21,26.9,8132.21,4279.75
-36.7765,-4295.62,270.702,27,21.8934,27,8154.16,27,8154.16,4295.77
-36.9818,-4311.56,268.604,27.1,21.6549,27.1,8175.9,27.1,8175.9,4311.72
-37.1866,-4327.43,266.53,27.2,21.4219,27.2,8197.45,27.2,8197.45,4327.59
-37.391,-4343.22,264.481,27.3,21.1943,27.3,8218.79,27.3,8218.79,4343.38
-37.595,-4358.94,262.456,27.4,20.9718,27.4,8239.93,27.4,8239.93,4359.1
-37.7986,-4374.58,260.454,27.5,20.7544,27.5,8260.88,27.5,8260.88,4374.75
-38.0018,-4390.16,258.475,27.6,20.5418,27.6,8281.63,27.6,8281.63,4390.32
-38.2047,-4405.66,256.518,27.7,20.3339,27.7,8302.19,27.7,8302.19,4405.82
-38.4072,-4421.09,254.584,27.8,20.1307,27.8,8322.56,27.8,8322.56,4421.25
-38.6093,-4436.45,252.671,27.9,19.9319,27.9,8342.74,27.9,8342.74,4436.62
-38.811,-4451.74,250.779,28,19.7374,28,8362.73,28,8362.73,4451.91
-39.0124,-4466.97,248.908,28.1,19.5472,28.1,8382.54,28.1,8382.54,4467.14
-39.2135,-4482.13,247.058,28.2,19.3611,28.2,8402.16,28.2,8402.16,4482.3
-39.4142,-4497.23,245.227,28.3,19.1789,28.3,8421.6,28.3,8421.6,4497.4
-39.6146,-4512.26,243.416,28.4,19.0007,28.4,8440.86,28.4,8440.86,4512.43
-39.8147,-4527.23,241.625,28.5,18.8262,28.5,8459.94,28.5,8459.94,4527.4
-40.0144,-4542.13,239.852,28.6,18.6554,28.6,8478.84,28.6,8478.84,4542.31
-40.2139,-4556.97,238.097,28.7,18.4881,28.7,8497.57,28.7,8497.57,4557.15
-40.413,-4571.76,236.361,28.8,18.3244,28.8,8516.12,28.8,8516.12,4571.94
-40.6118,-4586.48,234.643,28.9,18.164,28.9,8534.5,28.9,8534.5,4586.66
-40.8103,-4601.14,232.943,29,18.0069,29,8552.71,29,8552.71,4601.32
-41.0085,-4615.75,231.259,29.1,17.8531,29.1,8570.74,29.1,8570.74,4615.93
-41.2065,-4630.3,229.593,29.2,17.7024,29.2,8588.61,29.2,8588.61,4630.48
-41.4042,-4644.79,227.943,29.3,17.5547,29.3,8606.31,29.3,8606.31,4644.97
-41.6015,-4659.22,226.31,29.4,17.41,29.4,8623.85,29.4,8623.85,4659.41
-41.7987,-4673.6,224.693,29.5,17.2682,29.5,8641.22,29.5,8641.22,4673.79
-41.9955,-4687.93,223.092,29.6,17.1292,29.6,8658.42,29.6,8658.42,4688.11
-42.1921,-4702.2,221.506,29.7,16.993,29.7,8675.46,29.7,8675.46,4702.39
-42.3884,-4716.42,219.936,29.8,16.8594,29.8,8692.35,29.8,8692.35,4716.61
-42.5845,-4730.58,218.381,29.9,16.7285,29.9,8709.07,29.9,8709.07,4730.77
-42.7803,-4744.69,216.841,30,16.6002,30,8725.63,30,8725.63,4744.89
-42.9759,-4758.76,215.315,30.1,16.4743,30.1,8742.03,30.1,8742.03,4758.95
