4.05,35.3196,25.1063,95.2089,2.31642
4.06,35.1137,24.9602,95.1761,2.30714
4.07,34.9065,24.8132,95.1433,2.29793
4.08,34.6981,24.6653,95.1105,2.28879
4.09,34.4885,24.5165,95.0777,2.27972
4.1,34.2775,24.3668,95.0449,2.27071
4.11,34.0654,24.2163,95.0121,2.26177
4.12,33.8519,24.0649,94.9793,2.2529
4.13,33.6373,23.9126,94.9466,2.24409
4.14,33.4213,23.7594,94.9138,2.23535
4.15,33.2042,23.6053,94.8811,2.22668
4.16,32.9858,23.4504,94.8484,2.21808
4.17,32.7661,23.2946,94.8157,2.20954
4.18,32.5452,23.1379,94.783,2.20106
4.19,32.3231,22.9803,94.7503,2.19266
4.2,32.0997,22.8219,94.7177,2.18432
4.21,31.8751,22.6625,94.6851,2.17605
4.22,31.6493,22.5024,94.6525,2.16784
4.23,31.4222,22.3413,94.6199,2.1597
4.24,31.1939,22.1794,94.5873,2.15163
4.25,30.9644,22.0166,94.5547,2.14362
4.26,30.7337,21.8529,94.5222,2.13568
4.27,30.5017,21.6884,94.4897,2.12781
4.28,30.2685,21.523,94.4572,2.12
4.29,30.0341,21.3568,94.4248,2.11226
4.3,29.7985,21.1897,94.3923,2.10458
4.31,29.5616,21.0217,94.3599,2.09697
4.32,29.3235,20.8529,94.3275,2.08942
4.33,29.0842,20.6832,94.2952,2.08195
4.34,28.8438,20.5127,94.2628,2.07453
4.35,28.602,20.3413,94.2305,2.06719
4.36,28.3591,20.1691,94.1982,2.0599
4.37,28.115,19.996,94.1659,2.05269
4.38,27.8697,19.822,94.1337,2.04554
4.39,27.6232,19.6472,94.1015,2.03846
4.4,27.3754,19.4716,94.0693,2.03144
4.41,27.1265,19.2951,94.0372,2.02449
4.42,26.8764,19.1178,94.0051,2.0176
4.43,26.625,18.9396,93.973,2.01078
4.44,26.3725,18.7606,93.9409,2.00402
4.45,26.1188,18.5807,93.9089,1.99733
4.46,25.8639,18.4,93.8769,1.99071
4.47,25.6078,18.2184,93.845,1.98415
4.48,25.3505,18.0361,93.813,1.97766
4.49,25.0921,17.8528,93.7811,1.97123
4.5,24.8324,17.6688,93.7493,1.96487
4.51,24.5716,17.4839,93.7174,1.95858
4.52,24.3096,17.2982,93.6857,1.95235
4.53,24.0464,17.1116,93.6539,1.94619
4.54,23.7821,16.9242,93.6222,1.94009
4.55,23.5165,16.736,93.5905,1.93405
4.56,23.2498,16.547,93.5589,1.92809
4.57,22.982,16.3571,93.5273,1.92219
4.58,22.7129,16.1664,93.4957,1.91635
4.59,22.4427,15.9749,93.4642,1.91058
4.6,22.1713,15.7826,93.4327,1.90488
4.61,21.8988,15.5894,93.4012,1.89924
4.62,21.6251,15.3954,93.3698,1.89367
4.63,21.3503,15.2006,93.3384,1.88816
4.64,21.0743,15.005,93.3071,1.88272
4.65,20.7971,14.8086,93.2758,1.87734
4.66,20.5188,14.6114,93.2446,1.87204
4.67,20.2393,14.4133,93.2134,1.86679
4.68,19.9587,14.2145,93.1822,1.86161
4.69,19.677,14.0148,93.1511,1.8565
4.7,19.3941,13.8143,93.1201,1.85146
4.71,19.11,13.613,93.089,1.84648
4.72,18.8248,13.4109,93.058,1.84156
4.73,18.5385,13.208,93.0271,1.83671
4.74,18.251,13.0043,92.9962,1.83193
4.75,17.9625,12.7998,92.9654,1.82722
4.76,17.6727,12.5945,92.9346,1.82257
4.77,17.3819,12.3884,92.9039,1.81798
4.78,17.0899,12.1816,92.8732,1.81346
4.79,16.7968,11.9739,92.8425,1.80901
4.8,16.5026,11.7654,92.8119,1.80462
4.81,16.2072,11.5561,92.7814,1.8003
4.82,15.9107,11.346,92.7509,1.79605
4.83,15.6132,11.1352,92.7204,1.79186
4.84,15.3145,10.9235,92.69,1.78774
4.85,15.0146,10.7111,92.6597,1.78369
4.86,14.7137,10.4979,92.6294,1.7797
4.87,14.4117,10.2839,92.5991,1.77577
4.88,14.1085,10.0691,92.5689,1.77192
4.89,13.8043,9.85353,92.5388,1.76812
4.9,13.4989,9.63718,92.5087,1.7644
4.91,13.1925,9.42006,92.4787,1.76074
4.92,12.8849,9.20216,92.4487,1.75715
4.93,12.5763,8.98348,92.4188,1.75362
4.94,12.2666,8.76403,92.3889,1.75016
4.95,11.9557,8.54381,92.3591,1.74677
4.96,11.6438,8.32282,92.3294,1.74344
4.97,11.3308,8.10105,92.2997,1.74018
4.98,11.0168,7.87852,92.2701,1.73699
4.99,10.7016,7.65523,92.2405,1.73386
5,10.3854,7.43116,92.211,1.7308
5.01,10.068,7.20634,92.1815,1.7278
5.02,9.74965,6.98075,92.1521,1.72488
5.03,9.43019,6.7544,92.1228,1.72201
5.04,9.10967,6.52729,92.0935,1.71922
5.05,8.78808,6.29943,92.0643,1.71649
5.06,8.46543,6.07081,92.0351,1.71383
5.07,8.14173,5.84143,92.006,1.71123
5.08,7.81697,5.6113,91.977,1.7087
5.09,7.49116,5.38042,91.948,1.70623
5.1,7.16431,5.14879,91.9191,1.70384
5.11,6.83641,4.91641,91.8903,1.70151
5.12,6.50749,4.68328,91.8615,1.69924
5.13,6.17753,4.44941,91.8328,1.69704
5.14,5.84655,4.21479,91.8041,1.69491
5.15,5.51456,3.97943,91.7755,1.69285
5.16,5.18156,3.74333,91.747,1.69085
5.17,4.84757,3.50649,91.7185,1.68892
5.18,4.51261,3.26891,91.6901,1.68705
5.19,4.17668,3.03059,91.6618,1.68525
5.2,3.83982,2.79154,91.6336,1.68352
5.21,3.50207,2.55176,91.6054,1.68185
5.22,3.16346,2.31124,91.5772,1.68025
5.23,2.82407,2.07,91.5492,1.67871
5.24,2.484,1.82802,91.5212,1.67725
5.25,2.14344,1.58532,91.4933,1.67584
5.26,1.80268,1.34189,91.4654,1.67451
5.27,1.46233,1.09773,91.4377,1.67324
5.28,1.12369,0.852856,91.41,1.67204
5.29,0.790333,0.607258,91.3823,1.6709
5.3,0.475766,0.36094,91.3548,1.66983
5.31,0.264572,0.113903,91.3273,1.66882
5.32,0.397103,-0.13385,91.2998,1.66789
